county_state_id,pop_hispan_prop,pop_un_st,state_name,county_name,pop_un_co,state_id,county_id,pop_co,pop_st,state_abbrev,semester,snap_beneficiaries,snap_biannual_chan,sem,pop_un_co_per,pop_un_st_per,year,month,date
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0118,1226,2.166666666666672,Jan18,,3.290785384558622,2018,1,January2018
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0115,1471,,Jan15,,3.290785384558622,2015,1,January2015
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0117,1208,-.9836065573770481,Jan17,,3.290785384558622,2017,1,January2017
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0116,1377,-1.219512195121952,Jan16,,3.290785384558622,2016,1,January2016
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0119,1071,-7.19237435008665,Jan19,,3.290785384558622,2019,1,January2019
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0717,1200,-.6622516556291425,Jul17,,3.290785384558622,2017,7,July2017
12077,.0661483253588517,656000,Florida,Liberty County,,12,077,8285,19934451,FL,0718,1154,-5.872756933115819,Jul18,,3.290785384558622,2018,7,July2018
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0718,3700,-3.166710285265639,Jul18,,3.290785384558622,2018,7,July2018
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0116,4536,.1103509159126048,Jan16,,3.290785384558622,2016,1,January2016
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0715,4531,-2.872454448017148,Jul15,,3.290785384558622,2015,7,July2015
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0115,4665,,Jan15,,3.290785384558622,2015,1,January2015
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0717,3768,-1.180173092053505,Jul17,,3.290785384558622,2017,7,July2017
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0119,2851,-22.94594594594594,Jan19,,3.290785384558622,2019,1,January2019
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0118,3821,1.406581740976653,Jan18,,3.290785384558622,2018,1,January2018
12079,.0495193865428232,656000,Florida,Madison County,,12,079,18560,19934451,FL,0117,3813,-2.803976548559772,Jan17,,3.290785384558622,2017,1,January2017
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0716,44090,-14.29515589767514,Jul16,3.678436720984916,3.290785384558622,2016,7,July2016
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0718,39246,-7.226437841287847,Jul18,3.678436720984916,3.290785384558622,2018,7,July2018
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0118,42303,2.77946500157924,Jan18,3.678436720984916,3.290785384558622,2018,1,January2018
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0116,51444,-1.510539314226633,Jan16,3.678436720984916,3.290785384558622,2016,1,January2016
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0717,41159,-4.410330252217943,Jul17,3.678436720984916,3.290785384558622,2017,7,July2017
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0115,53646,,Jan15,3.678436720984916,3.290785384558622,2015,1,January2015
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0119,38066,-3.006675839576012,Jan19,3.678436720984916,3.290785384558622,2019,1,January2019
12081,.1570223968431766,656000,Florida,Manatee County,13000,12,081,353411,19934451,FL,0715,52233,-2.633933564478241,Jul15,3.678436720984916,3.290785384558622,2015,7,July2015
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0116,71865,.458503990941761,Jan16,,3.290785384558622,2016,1,January2016
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0118,62234,1.596578294371165,Jan18,,3.290785384558622,2018,1,January2018
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0715,71537,-.5491297336373213,Jul15,,3.290785384558622,2015,7,July2015
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0115,71932,,Jan15,,3.290785384558622,2015,1,January2015
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0718,59537,-4.333643988816405,Jul18,,3.290785384558622,2018,7,July2018
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0716,63583,-11.52438600153065,Jul16,,3.290785384558622,2016,7,July2016
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0717,61256,-2.547051243298282,Jul17,,3.290785384558622,2017,7,July2017
12083,.1194131504539062,656000,Florida,Marion County,,12,083,340341,19934451,FL,0117,62857,-1.141814635987604,Jan17,,3.290785384558622,2017,1,January2017
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0115,15257,,Jan15,,3.290785384558622,2015,1,January2015
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0715,15244,-.0852067903257536,Jul15,,3.290785384558622,2015,7,July2015
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0118,12851,.0934652231482147,Jan18,,3.290785384558622,2018,1,January2018
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0119,11462,-6.3485578887164,Jan19,,3.290785384558622,2019,1,January2019
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0116,15365,.7937549199685145,Jan16,,3.290785384558622,2016,1,January2016
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0718,12239,-4.762275309314445,Jul18,,3.290785384558622,2018,7,July2018
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0117,13383,-1.920117259069254,Jan17,,3.290785384558622,2017,1,January2017
12085,.1290875664962971,656000,Florida,Martin County,,12,085,153592,19934451,FL,0716,13645,-11.19427269768956,Jul16,,3.290785384558622,2016,7,July2016
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0119,5579,-5.054458815520757,Jan19,,3.290785384558622,2019,1,January2019
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0716,6580,-16.72994178688939,Jul16,,3.290785384558622,2016,7,July2016
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0718,5876,-16.90001414227125,Jul18,,3.290785384558622,2018,7,July2018
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0717,6569,-5.454807138744966,Jul17,,3.290785384558622,2017,7,July2017
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0115,8211,,Jan15,,3.290785384558622,2015,1,January2015
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0117,6948,5.592705167173251,Jan17,,3.290785384558622,2017,1,January2017
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0715,7852,-4.372183656071127,Jul15,,3.290785384558622,2015,7,July2015
12087,.2244477286869944,656000,Florida,Monroe County,,12,087,77150,19934451,FL,0116,7902,.6367804381049336,Jan16,,3.290785384558622,2016,1,January2016
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0116,9597,2.367999999999992,Jan16,,3.290785384558622,2016,1,January2016
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0117,8041,-1.615074024226115,Jan17,,3.290785384558622,2017,1,January2017
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0119,7161,-2.650897226753668,Jan19,,3.290785384558622,2019,1,January2019
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0715,9375,-4.851314320511523,Jul15,,3.290785384558622,2015,7,July2015
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0716,8173,-14.83797019902052,Jul16,,3.290785384558622,2016,7,July2016
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0718,7356,-8.461921353907421,Jul18,,3.290785384558622,2018,7,July2018
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0717,7560,-5.98184305434647,Jul17,,3.290785384558622,2017,7,July2017
12089,.0378757227319594,656000,Florida,Nassau County,,12,089,77187,19934451,FL,0115,9853,,Jan15,,3.290785384558622,2015,1,January2015
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0715,23622,-4.472662568747976,Jul15,,3.290785384558622,2015,7,July2015
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0115,24728,,Jan15,,3.290785384558622,2015,1,January2015
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0117,21115,2.202323330106482,Jan17,,3.290785384558622,2017,1,January2017
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0718,18668,-10.65377620369484,Jul18,,3.290785384558622,2018,7,July2018
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0119,18752,.4499678594386047,Jan19,,3.290785384558622,2019,1,January2019
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0716,20660,-13.46596858638743,Jul16,,3.290785384558622,2016,7,July2016
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0116,23875,1.071035475404281,Jan16,,3.290785384558622,2016,1,January2016
12091,.0848294251750529,656000,Florida,Okaloosa County,,12,091,195798,19934451,FL,0717,19372,-8.254795169310913,Jul17,,3.290785384558622,2017,7,July2017
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0119,8415,-1.290322580645165,Jan19,,3.290785384558622,2019,1,January2019
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0115,9926,,Jan15,,3.290785384558622,2015,1,January2015
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0717,8764,-2.296544035674475,Jul17,,3.290785384558622,2017,7,July2017
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0715,9666,-2.619383437437039,Jul15,,3.290785384558622,2015,7,July2015
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0117,8970,.1339584728734078,Jan17,,3.290785384558622,2017,1,January2017
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0116,9973,3.176081109041995,Jan16,,3.290785384558622,2016,1,January2016
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0716,8958,-10.17747919382332,Jul16,,3.290785384558622,2016,7,July2016
12093,.2525735012388567,656000,Florida,Okeechobee County,,12,093,39420,19934451,FL,0118,8957,2.202190780465552,Jan18,,3.290785384558622,2018,1,January2018
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0118,224082,5.605406526288004,Jan18,4.139946101086338,3.290785384558622,2018,1,January2018
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0117,221542,-1.227401413317286,Jan17,4.139946101086338,3.290785384558622,2017,1,January2017
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0717,212188,-4.222224228363014,Jul17,4.139946101086338,3.290785384558622,2017,7,July2017
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0119,197616,-5.459555657615245,Jan19,4.139946101086338,3.290785384558622,2019,1,January2019
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0116,250506,-.7924532785229754,Jan16,4.139946101086338,3.290785384558622,2016,1,January2016
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0715,252507,.1272870024505712,Jul15,4.139946101086338,3.290785384558622,2015,7,July2015
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0718,209028,-6.718076418453956,Jul18,4.139946101086338,3.290785384558622,2018,7,July2018
12095,.2916374368416306,656000,Florida,Orange County,52000,12,095,1256055,19934451,FL,0115,252186,,Jan15,4.139946101086338,3.290785384558622,2015,1,January2015
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0716,72761,-8.191488019380966,Jul16,3.526070482943435,3.290785384558622,2016,7,July2016
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0117,72377,-.5277552535011942,Jan17,3.526070482943435,3.290785384558622,2017,1,January2017
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0718,69831,-8.604148943131996,Jul18,3.526070482943435,3.290785384558622,2018,7,July2018
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0118,76405,10.55563594270004,Jan18,3.526070482943435,3.290785384558622,2018,1,January2018
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0717,69110,-4.513864901833453,Jul17,3.526070482943435,3.290785384558622,2017,7,July2017
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0115,77450,,Jan15,3.526070482943435,3.290785384558622,2015,1,January2015
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0116,79253,.7001092729536751,Jan16,3.526070482943435,3.290785384558622,2016,1,January2016
12097,.4970391120882238,656000,Florida,Osceola County,11000,12,097,311962,19934451,FL,0119,66115,-5.321418854090587,Jan19,3.526070482943435,3.290785384558622,2019,1,January2019
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0715,191205,-.3346416675788499,Jul15,5.147427322973183,3.290785384558622,2015,7,July2015
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0115,191847,,Jan15,5.147427322973183,3.290785384558622,2015,1,January2015
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0716,170931,-11.48378878031351,Jul16,5.147427322973183,3.290785384558622,2016,7,July2016
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0718,156931,-5.386878564624453,Jul18,5.147427322973183,3.290785384558622,2018,7,July2018
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0117,169472,-.8535607935365785,Jan17,5.147427322973183,3.290785384558622,2017,1,January2017
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0119,151746,-3.303999847066541,Jan19,5.147427322973183,3.290785384558622,2019,1,January2019
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0116,193107,.9947438613006954,Jan16,5.147427322973183,3.290785384558622,2016,1,January2016
12099,.2073405785177183,656000,Florida,Palm Beach County,72000,12,099,1398757,19934451,FL,0118,165866,1.466953776885993,Jan18,5.147427322973183,3.290785384558622,2018,1,January2018
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0717,71032,-2.3454040529022,Jul17,,3.290785384558622,2017,7,July2017
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0715,82128,-.3506558113010705,Jul15,,3.290785384558622,2015,7,July2015
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0115,82417,,Jan15,,3.290785384558622,2015,1,January2015
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0119,69041,-2.143069748983029,Jan19,,3.290785384558622,2019,1,January2019
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0716,73217,-10.73274811021702,Jul16,,3.290785384558622,2016,7,July2016
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0117,72738,-.6542196484423002,Jan17,,3.290785384558622,2017,1,January2017
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0116,82020,-.1315020455873728,Jan16,,3.290785384558622,2016,1,January2016
12101,.1340940512763454,656000,Florida,Pasco County,,12,101,488310,19934451,FL,0118,74150,4.389570897623596,Jan18,,3.290785384558622,2018,1,January2018
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0119,107466,-4.006217005654255,Jan19,1.596512365520442,3.290785384558622,2019,1,January2019
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0117,122033,-1.95475069496891,Jan17,1.596512365520442,3.290785384558622,2017,1,January2017
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0718,111951,-6.896035528055688,Jul18,1.596512365520442,3.290785384558622,2018,7,July2018
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0716,124466,-14.3468626560414,Jul16,1.596512365520442,3.290785384558622,2016,7,July2016
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0115,148832,,Jan15,1.596512365520442,3.290785384558622,2015,1,January2015
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0116,145314,-.5039370078740113,Jan16,1.596512365520442,3.290785384558622,2016,1,January2016
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0717,117088,-4.05218260634419,Jul17,1.596512365520442,3.290785384558622,2017,7,July2017
12103,.0882978111028912,656000,Florida,Pinellas County,15000,12,103,939548,19934451,FL,0118,120243,2.694554523093751,Jan18,1.596512365520442,3.290785384558622,2018,1,January2018
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0717,131957,-2.485940836972833,Jul17,2.665867951719563,3.290785384558622,2017,7,July2017
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0718,132777,-4.53398330493302,Jul18,2.665867951719563,3.290785384558622,2018,7,July2018
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0716,134486,-9.667582399129493,Jul16,2.665867951719563,3.290785384558622,2016,7,July2016
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0116,148879,-.2706269300590147,Jan16,2.665867951719563,3.290785384558622,2016,1,January2016
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0117,135321,.6208824710378869,Jan17,2.665867951719563,3.290785384558622,2017,1,January2017
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0119,129945,-2.132899523260801,Jan19,2.665867951719563,3.290785384558622,2019,1,January2019
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0118,139083,5.400244018884948,Jan18,2.665867951719563,3.290785384558622,2018,1,January2018
12105,.1962646422054778,656000,Florida,Polk County,17000,12,105,637691,19934451,FL,0715,149283,-.0073680121103314,Jul15,2.665867951719563,3.290785384558622,2015,7,July2015
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0116,20739,-1.350901393711645,Jan16,,3.290785384558622,2016,1,January2016
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0118,18111,1.650109446034675,Jan18,,3.290785384558622,2018,1,January2018
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0717,17817,-2.660620629370625,Jul17,,3.290785384558622,2017,7,July2017
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0117,18304,.0054635852046125,Jan17,,3.290785384558622,2017,1,January2017
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0718,17123,-5.455248191706696,Jul18,,3.290785384558622,2018,7,July2018
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0716,18303,-11.74598582381021,Jul16,,3.290785384558622,2016,7,July2016
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0115,21379,,Jan15,,3.290785384558622,2015,1,January2015
12107,.0960453543656349,656000,Florida,Putnam County,,12,107,72304,19934451,FL,0715,21023,-1.665185462369612,Jul15,,3.290785384558622,2015,7,July2015
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0116,16432,1.413318521261497,Jan16,,3.290785384558622,2016,1,January2016
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0117,13848,-3.558743645100637,Jan17,,3.290785384558622,2017,1,January2017
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0717,13135,-5.148757943385329,Jul17,,3.290785384558622,2017,7,July2017
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0715,16203,-5.873126524921579,Jul15,,3.290785384558622,2015,7,July2015
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0718,12636,-7.326732673267323,Jul18,,3.290785384558622,2018,7,July2018
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0115,17214,,Jan15,,3.290785384558622,2015,1,January2015
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0716,14359,-12.61562804284323,Jul16,,3.290785384558622,2016,7,July2016
12109,.0612475277511369,656000,Florida,St. Johns County,,12,109,218362,19934451,FL,0119,12346,-2.295030072807847,Jan19,,3.290785384558622,2019,1,January2019
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0715,52877,.8814270724029294,Jul15,,3.290785384558622,2015,7,July2015
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0716,47897,-9.459178465435436,Jul16,,3.290785384558622,2016,7,July2016
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0115,52415,,Jan15,,3.290785384558622,2015,1,January2015
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0718,44049,-4.591825683900453,Jul18,,3.290785384558622,2018,7,July2018
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0118,46169,1.243366519012334,Jan18,,3.290785384558622,2018,1,January2018
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0119,42725,-3.005743603714051,Jan19,,3.290785384558622,2019,1,January2019
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0116,52901,.0453883541048139,Jan16,,3.290785384558622,2016,1,January2016
12111,.1756394573717993,656000,Florida,St. Lucie County,,12,111,293136,19934451,FL,0117,46911,-2.058584044929745,Jan17,,3.290785384558622,2017,1,January2017
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0118,16711,5.08080236433377,Jan18,,3.290785384558622,2018,1,January2018
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0117,16316,.80316322748053,Jan17,,3.290785384558622,2017,1,January2017
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0119,14916,-2.637075718015669,Jan19,,3.290785384558622,2019,1,January2019
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0115,19167,,Jan15,,3.290785384558622,2015,1,January2015
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0717,15903,-2.531257661191466,Jul17,,3.290785384558622,2017,7,July2017
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0718,15320,-8.323858536293461,Jul18,,3.290785384558622,2018,7,July2018
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0116,18669,-.3841844085160862,Jan16,,3.290785384558622,2016,1,January2016
12113,.0522512268849971,656000,Florida,Santa Rosa County,,12,113,163903,19934451,FL,0715,18741,-2.22257004226013,Jul15,,3.290785384558622,2015,7,July2015
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0115,42240,,Jan15,2.009994698638983,3.290785384558622,2015,1,January2015
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0718,29081,-6.949732825648736,Jul18,2.009994698638983,3.290785384558622,2018,7,July2018
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0119,27890,-4.095457515216117,Jan19,2.009994698638983,3.290785384558622,2019,1,January2019
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0717,30681,-6.328997984978935,Jul17,2.009994698638983,3.290785384558622,2017,7,July2017
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0117,32754,-1.595313204146009,Jan17,2.009994698638983,3.290785384558622,2017,1,January2017
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0118,31253,1.864346012189966,Jan18,2.009994698638983,3.290785384558622,2018,1,January2018
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0116,39784,-1.304887124782927,Jan16,2.009994698638983,3.290785384558622,2016,1,January2016
12115,.0868168741592394,656000,Florida,Sarasota County,8000,12,115,398011,19934451,FL,0715,40310,-4.569128787878785,Jul15,2.009994698638983,3.290785384558622,2015,7,July2015
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0118,45847,3.585630366018977,Jan18,1.80625642067712,3.290785384558622,2018,1,January2018
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0117,46058,-1.747125455980547,Jan17,1.80625642067712,3.290785384558622,2017,1,January2017
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0115,53487,,Jan15,1.80625642067712,3.290785384558622,2015,1,January2015
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0716,46877,-12.22028724977997,Jul16,1.80625642067712,3.290785384558622,2016,7,July2016
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0116,53403,-.0692365269461037,Jan16,1.80625642067712,3.290785384558622,2016,1,January2016
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0718,43361,-5.422383143935261,Jul18,1.80625642067712,3.290785384558622,2018,7,July2018
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0119,41330,-4.683932566130855,Jan19,1.80625642067712,3.290785384558622,2019,1,January2019
12117,.192234857044717,656000,Florida,Seminole County,8000,12,117,442905,19934451,FL,0715,53440,-.0878718193205841,Jul15,1.80625642067712,3.290785384558622,2015,7,July2015
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0716,9242,-9.886895475819035,Jul16,,3.290785384558622,2016,7,July2016
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0718,8692,-5.253978635273604,Jul18,,3.290785384558622,2018,7,July2018
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0715,10267,.0779803099717258,Jul15,,3.290785384558622,2015,7,July2015
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0119,8458,-2.692130694891859,Jan19,,3.290785384558622,2019,1,January2019
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0117,9124,-1.276779917766713,Jan17,,3.290785384558622,2017,1,January2017
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0717,8873,-2.750986409469536,Jul17,,3.290785384558622,2017,7,July2017
12119,.0564669873196327,656000,Florida,Sumter County,,12,119,113589,19934451,FL,0116,10256,-.1071393785916031,Jan16,,3.290785384558622,2016,1,January2016
