,state,county,population,county_name,state_name
684,17,179,135400.0,Tazewell County, Illinois
685,17,181,17458.0,Union County, Illinois
686,17,183,79613.0,Vermilion County, Illinois
687,17,185,11587.0,Wabash County, Illinois
688,17,187,17611.0,Warren County, Illinois
689,17,189,14369.0,Washington County, Illinois
690,17,191,16517.0,Wayne County, Illinois
691,17,193,14410.0,White County, Illinois
692,17,195,57155.0,Whiteside County, Illinois
693,17,197,685378.0,Will County, Illinois
694,17,199,67336.0,Williamson County, Illinois
695,17,201,288896.0,Winnebago County, Illinois
696,17,203,39123.0,Woodford County, Illinois
697,18,001,34813.0,Adams County, Indiana
698,18,003,365565.0,Allen County, Indiana
699,18,005,80203.0,Bartholomew County, Indiana
700,18,007,8709.0,Benton County, Indiana
701,18,009,12364.0,Blackford County, Indiana
702,18,011,61884.0,Boone County, Indiana
703,18,013,14965.0,Brown County, Indiana
704,18,015,20007.0,Carroll County, Indiana
705,18,017,38324.0,Cass County, Indiana
706,18,019,113993.0,Clark County, Indiana
707,18,021,26568.0,Clay County, Indiana
708,18,023,32692.0,Clinton County, Indiana
709,18,025,10582.0,Crawford County, Indiana
710,18,027,32583.0,Daviess County, Indiana
711,18,029,49552.0,Dearborn County, Indiana
712,18,031,26340.0,Decatur County, Indiana
713,18,033,42489.0,DeKalb County, Indiana
714,18,035,116463.0,Delaware County, Indiana
715,18,037,42345.0,Dubois County, Indiana
716,18,039,201640.0,Elkhart County, Indiana
717,18,041,23608.0,Fayette County, Indiana
718,18,043,76290.0,Floyd County, Indiana
719,18,045,16741.0,Fountain County, Indiana
720,18,047,22887.0,Franklin County, Indiana
721,18,049,20412.0,Fulton County, Indiana
722,18,051,33684.0,Gibson County, Indiana
723,18,053,68269.0,Grant County, Indiana
724,18,055,32633.0,Greene County, Indiana
725,18,057,303042.0,Hamilton County, Indiana
726,18,059,71955.0,Hancock County, Indiana
727,18,061,39370.0,Harrison County, Indiana
728,18,063,155817.0,Hendricks County, Indiana
729,18,065,48953.0,Henry County, Indiana
730,18,067,82728.0,Howard County, Indiana
731,18,069,36696.0,Huntington County, Indiana
732,18,071,43637.0,Jackson County, Indiana
733,18,073,33461.0,Jasper County, Indiana
734,18,075,21196.0,Jay County, Indiana
735,18,077,32482.0,Jefferson County, Indiana
736,18,079,28023.0,Jennings County, Indiana
737,18,081,147567.0,Johnson County, Indiana
738,18,083,37956.0,Knox County, Indiana
739,18,085,78461.0,Kosciusko County, Indiana
740,18,087,38395.0,LaGrange County, Indiana
741,18,089,489698.0,Lake County, Indiana
742,18,091,110993.0,LaPorte County, Indiana
743,18,093,45696.0,Lawrence County, Indiana
744,18,095,129862.0,Madison County, Indiana
745,18,097,932142.0,Marion County, Indiana
746,18,099,46833.0,Marshall County, Indiana
747,18,101,10218.0,Martin County, Indiana
748,18,103,36093.0,Miami County, Indiana
749,18,105,143292.0,Monroe County, Indiana
750,18,107,38108.0,Montgomery County, Indiana
751,18,109,69504.0,Morgan County, Indiana
752,18,111,14022.0,Newton County, Indiana
753,18,113,47587.0,Noble County, Indiana
754,18,115,6003.0,Ohio County, Indiana
755,18,117,19579.0,Orange County, Indiana
756,18,119,21038.0,Owen County, Indiana
757,18,121,17033.0,Parke County, Indiana
758,18,123,19301.0,Perry County, Indiana
759,18,125,12554.0,Pike County, Indiana
760,18,127,167016.0,Porter County, Indiana
761,18,129,25527.0,Posey County, Indiana
762,18,131,12910.0,Pulaski County, Indiana
763,18,133,37626.0,Putnam County, Indiana
764,18,135,25403.0,Randolph County, Indiana
765,18,137,28633.0,Ripley County, Indiana
766,18,139,16873.0,Rush County, Indiana
767,18,141,267696.0,St. Joseph County, Indiana
768,18,143,23734.0,Scott County, Indiana
769,18,145,44404.0,Shelby County, Indiana
770,18,147,20777.0,Spencer County, Indiana
771,18,149,23069.0,Starke County, Indiana
772,18,151,34279.0,Steuben County, Indiana
773,18,153,21026.0,Sullivan County, Indiana
774,18,155,10484.0,Switzerland County, Indiana
775,18,157,183397.0,Tippecanoe County, Indiana
776,18,159,15447.0,Tipton County, Indiana
777,18,161,7251.0,Union County, Indiana
778,18,163,181692.0,Vanderburgh County, Indiana
779,18,165,15752.0,Vermillion County, Indiana
780,18,167,108099.0,Vigo County, Indiana
781,18,169,32177.0,Wabash County, Indiana
782,18,171,8309.0,Warren County, Indiana
783,18,173,61427.0,Warrick County, Indiana
784,18,175,27792.0,Washington County, Indiana
785,18,177,67423.0,Wayne County, Indiana
786,18,179,27836.0,Wells County, Indiana
787,18,181,24265.0,White County, Indiana
788,18,183,33354.0,Whitley County, Indiana
789,19,001,7330.0,Adair County, Iowa
790,19,003,3822.0,Adams County, Iowa
791,19,005,14001.0,Allamakee County, Iowa
792,19,007,12602.0,Appanoose County, Iowa
793,19,009,5793.0,Audubon County, Iowa
794,19,011,25720.0,Benton County, Iowa
795,19,013,132821.0,Black Hawk County, Iowa
796,19,015,26411.0,Boone County, Iowa
797,19,017,24663.0,Bremer County, Iowa
798,19,019,21031.0,Buchanan County, Iowa
799,19,021,20445.0,Buena Vista County, Iowa
800,19,023,14933.0,Butler County, Iowa
801,19,025,9876.0,Calhoun County, Iowa
802,19,027,20555.0,Carroll County, Iowa
803,19,029,13433.0,Cass County, Iowa
804,19,031,18389.0,Cedar County, Iowa
805,19,033,43303.0,Cerro Gordo County, Iowa
806,19,035,11752.0,Cherokee County, Iowa
807,19,037,12164.0,Chickasaw County, Iowa
808,19,039,9273.0,Clarke County, Iowa
809,19,041,16478.0,Clay County, Iowa
810,19,043,17735.0,Clayton County, Iowa
811,19,045,47972.0,Clinton County, Iowa
812,19,047,17147.0,Crawford County, Iowa
813,19,049,78074.0,Dallas County, Iowa
814,19,051,8768.0,Davis County, Iowa
815,19,053,8210.0,Decatur County, Iowa
816,19,055,17445.0,Delaware County, Iowa
817,19,057,40114.0,Des Moines County, Iowa
818,19,059,17046.0,Dickinson County, Iowa
819,19,061,96359.0,Dubuque County, Iowa
820,19,063,9820.0,Emmet County, Iowa
821,19,065,20391.0,Fayette County, Iowa
822,19,067,16004.0,Floyd County, Iowa
823,19,069,10393.0,Franklin County, Iowa
824,19,071,7019.0,Fremont County, Iowa
825,19,073,9083.0,Greene County, Iowa
826,19,075,12373.0,Grundy County, Iowa
827,19,077,10691.0,Guthrie County, Iowa
828,19,079,15227.0,Hamilton County, Iowa
829,19,081,11006.0,Hancock County, Iowa
830,19,083,17324.0,Hardin County, Iowa
831,19,085,14335.0,Harrison County, Iowa
832,19,087,19941.0,Henry County, Iowa
833,19,089,9430.0,Howard County, Iowa
834,19,091,9607.0,Humboldt County, Iowa
835,19,093,7041.0,Ida County, Iowa
836,19,095,16326.0,Iowa County, Iowa
837,19,097,19529.0,Jackson County, Iowa
838,19,099,36715.0,Jasper County, Iowa
839,19,101,17662.0,Jefferson County, Iowa
840,19,103,142006.0,Johnson County, Iowa
841,19,105,20481.0,Jones County, Iowa
842,19,107,10234.0,Keokuk County, Iowa
843,19,109,15226.0,Kossuth County, Iowa
844,19,111,35172.0,Lee County, Iowa
845,19,113,218076.0,Linn County, Iowa
846,19,115,11251.0,Louisa County, Iowa
847,19,117,8700.0,Lucas County, Iowa
848,19,119,11730.0,Lyon County, Iowa
849,19,121,15661.0,Madison County, Iowa
850,19,123,22324.0,Mahaska County, Iowa
851,19,125,33197.0,Marion County, Iowa
852,19,127,40735.0,Marshall County, Iowa
853,19,129,14841.0,Mills County, Iowa
854,19,131,10757.0,Mitchell County, Iowa
855,19,133,9013.0,Monona County, Iowa
856,19,135,7964.0,Monroe County, Iowa
857,19,137,10380.0,Montgomery County, Iowa
858,19,139,42949.0,Muscatine County, Iowa
859,19,141,14055.0,O'Brien County, Iowa
860,19,143,6154.0,Osceola County, Iowa
861,19,145,15552.0,Page County, Iowa
862,19,147,9155.0,Palo Alto County, Iowa
863,19,149,24972.0,Plymouth County, Iowa
864,19,151,7061.0,Pocahontas County, Iowa
865,19,153,459159.0,Polk County, Iowa
866,19,155,93198.0,Pottawattamie County, Iowa
867,19,157,18622.0,Poweshiek County, Iowa
868,19,159,5054.0,Ringgold County, Iowa
869,19,161,10034.0,Sac County, Iowa
870,19,163,171116.0,Scott County, Iowa
871,19,165,11944.0,Shelby County, Iowa
872,19,167,34621.0,Sioux County, Iowa
873,19,169,94834.0,Story County, Iowa
874,19,171,17423.0,Tama County, Iowa
875,19,173,6209.0,Taylor County, Iowa
876,19,175,12539.0,Union County, Iowa
877,19,177,7380.0,Van Buren County, Iowa
878,19,179,35242.0,Wapello County, Iowa
879,19,181,48170.0,Warren County, Iowa
880,19,183,22115.0,Washington County, Iowa
881,19,185,6403.0,Wayne County, Iowa
882,19,187,37050.0,Webster County, Iowa
883,19,189,10580.0,Winnebago County, Iowa
884,19,191,20789.0,Winneshiek County, Iowa
885,19,193,102426.0,Woodbury County, Iowa
886,19,195,7562.0,Worth County, Iowa
887,19,197,12891.0,Wright County, Iowa
888,20,001,12951.0,Allen County, Kansas
889,20,003,7858.0,Anderson County, Kansas
890,20,005,16557.0,Atchison County, Kansas
891,20,007,4831.0,Barber County, Kansas
892,20,009,27214.0,Barton County, Kansas
893,20,011,14751.0,Bourbon County, Kansas
894,20,013,9810.0,Brown County, Kansas
895,20,015,66264.0,Butler County, Kansas
896,20,017,2694.0,Chase County, Kansas
897,20,019,3470.0,Chautauqua County, Kansas
898,20,021,20737.0,Cherokee County, Kansas
899,20,023,2679.0,Cheyenne County, Kansas
900,20,025,2131.0,Clark County, Kansas
901,20,027,8346.0,Clay County, Kansas
902,20,029,9302.0,Cloud County, Kansas
903,20,031,8433.0,Coffey County, Kansas
904,20,033,1898.0,Comanche County, Kansas
905,20,035,35977.0,Cowley County, Kansas
906,20,037,39281.0,Crawford County, Kansas
907,20,039,2886.0,Decatur County, Kansas
908,20,041,19384.0,Dickinson County, Kansas
909,20,043,7793.0,Doniphan County, Kansas
910,20,045,116352.0,Douglas County, Kansas
911,20,047,2975.0,Edwards County, Kansas
912,20,049,2635.0,Elk County, Kansas
913,20,051,29032.0,Ellis County, Kansas
914,20,053,6375.0,Ellsworth County, Kansas
915,20,055,36983.0,Finney County, Kansas
916,20,057,34492.0,Ford County, Kansas
917,20,059,25663.0,Franklin County, Kansas
918,20,061,36818.0,Geary County, Kansas
919,20,063,2682.0,Gove County, Kansas
920,20,065,2577.0,Graham County, Kansas
921,20,067,7748.0,Grant County, Kansas
922,20,069,6037.0,Gray County, Kansas
923,20,071,1235.0,Greeley County, Kansas
924,20,073,6304.0,Greenwood County, Kansas
925,20,075,2567.0,Hamilton County, Kansas
926,20,077,5798.0,Harper County, Kansas
927,20,079,34814.0,Harvey County, Kansas
928,20,081,4087.0,Haskell County, Kansas
929,20,083,1919.0,Hodgeman County, Kansas
930,20,085,13365.0,Jackson County, Kansas
931,20,087,18880.0,Jefferson County, Kansas
932,20,089,3003.0,Jewell County, Kansas
933,20,091,572428.0,Johnson County, Kansas
934,20,093,3943.0,Kearny County, Kansas
935,20,095,7697.0,Kingman County, Kansas
936,20,097,2520.0,Kiowa County, Kansas
937,20,099,20833.0,Labette County, Kansas
938,20,101,1687.0,Lane County, Kansas
939,20,103,78785.0,Leavenworth County, Kansas
940,20,105,3134.0,Lincoln County, Kansas
941,20,107,9524.0,Linn County, Kansas
942,20,109,2800.0,Logan County, Kansas
943,20,111,33401.0,Lyon County, Kansas
944,20,113,29164.0,McPherson County, Kansas
945,20,115,12213.0,Marion County, Kansas
946,20,117,9963.0,Marshall County, Kansas
947,20,119,4310.0,Meade County, Kansas
948,20,121,32787.0,Miami County, Kansas
949,20,123,6299.0,Mitchell County, Kansas
950,20,125,33765.0,Montgomery County, Kansas
951,20,127,5694.0,Morris County, Kansas
952,20,129,3033.0,Morton County, Kansas
953,20,131,10177.0,Nemaha County, Kansas
954,20,133,16358.0,Neosho County, Kansas
955,20,135,3047.0,Ness County, Kansas
956,20,137,5558.0,Norton County, Kansas
957,20,139,16001.0,Osage County, Kansas
958,20,141,3746.0,Osborne County, Kansas
959,20,143,6004.0,Ottawa County, Kansas
960,20,145,6840.0,Pawnee County, Kansas
961,20,147,5484.0,Phillips County, Kansas
962,20,149,22920.0,Pottawatomie County, Kansas
963,20,151,9729.0,Pratt County, Kansas
964,20,153,2557.0,Rawlins County, Kansas
965,20,155,63803.0,Reno County, Kansas
966,20,157,4768.0,Republic County, Kansas
967,20,159,9949.0,Rice County, Kansas
968,20,161,75026.0,Riley County, Kansas
969,20,163,5160.0,Rooks County, Kansas
970,20,165,3144.0,Rush County, Kansas
971,20,167,6988.0,Russell County, Kansas
972,20,169,55547.0,Saline County, Kansas
973,20,171,4958.0,Scott County, Kansas
974,20,173,508221.0,Sedgwick County, Kansas
975,20,175,23185.0,Seward County, Kansas
976,20,177,178567.0,Shawnee County, Kansas
977,20,179,2522.0,Sheridan County, Kansas
978,20,181,6038.0,Sherman County, Kansas
979,20,183,3701.0,Smith County, Kansas
980,20,185,4284.0,Stafford County, Kansas
981,20,187,2115.0,Stanton County, Kansas
982,20,189,5738.0,Stevens County, Kansas
983,20,191,23509.0,Sumner County, Kansas
984,20,193,7909.0,Thomas County, Kansas
985,20,195,2927.0,Trego County, Kansas
986,20,197,6960.0,Wabaunsee County, Kansas
987,20,199,1584.0,Wallace County, Kansas
988,20,201,5613.0,Washington County, Kansas
989,20,203,2168.0,Wichita County, Kansas
990,20,205,8956.0,Wilson County, Kansas
991,20,207,3186.0,Woodson County, Kansas
992,20,209,161777.0,Wyandotte County, Kansas
993,21,123,14127.0,Larue County, Kentucky
994,21,125,59950.0,Laurel County, Kentucky
995,21,127,15870.0,Lawrence County, Kentucky
996,21,129,6896.0,Lee County, Kentucky
997,21,131,10869.0,Leslie County, Kentucky
998,21,133,23382.0,Letcher County, Kentucky
999,21,135,13646.0,Lewis County, Kentucky
1000,21,137,24424.0,Lincoln County, Kentucky
1001,21,139,9353.0,Livingston County, Kentucky
1002,21,141,26757.0,Logan County, Kentucky
1003,21,143,8325.0,Lyon County, Kentucky
1004,21,145,65292.0,McCracken County, Kentucky
1005,21,147,17850.0,McCreary County, Kentucky
1006,21,149,9492.0,McLean County, Kentucky
1007,21,151,87324.0,Madison County, Kentucky
1008,21,153,12887.0,Magoffin County, Kentucky
1009,21,155,19497.0,Marion County, Kentucky
1010,21,157,31213.0,Marshall County, Kentucky
1011,21,159,12478.0,Martin County, Kentucky
1012,21,161,17229.0,Mason County, Kentucky
1013,21,163,28751.0,Meade County, Kentucky
1014,21,165,6345.0,Menifee County, Kentucky
1015,21,167,21411.0,Mercer County, Kentucky
1016,21,169,9983.0,Metcalfe County, Kentucky
1017,21,171,10692.0,Monroe County, Kentucky
1018,21,173,27391.0,Montgomery County, Kentucky
1019,21,175,13379.0,Morgan County, Kentucky
1020,21,177,31216.0,Muhlenberg County, Kentucky
1021,21,179,44875.0,Nelson County, Kentucky
1022,21,181,7062.0,Nicholas County, Kentucky
1023,21,183,24152.0,Ohio County, Kentucky
1024,21,185,63876.0,Oldham County, Kentucky
1025,21,187,10673.0,Owen County, Kentucky
1026,21,189,4552.0,Owsley County, Kentucky
1027,21,191,14509.0,Pendleton County, Kentucky
1028,21,193,27818.0,Perry County, Kentucky
1029,21,195,62791.0,Pike County, Kentucky
1030,21,197,12387.0,Powell County, Kentucky
1031,21,199,63772.0,Pulaski County, Kentucky
1032,21,201,2191.0,Robertson County, Kentucky
1033,21,203,16893.0,Rockcastle County, Kentucky
1034,21,205,24302.0,Rowan County, Kentucky
1035,21,207,17684.0,Russell County, Kentucky
1036,21,209,51348.0,Scott County, Kentucky
1037,21,211,44967.0,Shelby County, Kentucky
1038,21,213,17856.0,Simpson County, Kentucky
1039,21,215,17798.0,Spencer County, Kentucky
1040,21,217,25315.0,Taylor County, Kentucky
1041,21,219,12465.0,Todd County, Kentucky
1042,21,221,14267.0,Trigg County, Kentucky
1043,21,223,8751.0,Trimble County, Kentucky
1044,21,225,15065.0,Union County, Kentucky
1045,21,227,121066.0,Warren County, Kentucky
1046,21,229,12017.0,Washington County, Kentucky
1047,21,231,20557.0,Wayne County, Kentucky
1048,21,233,13331.0,Webster County, Kentucky
1049,21,235,35842.0,Whitley County, Kentucky
1050,21,237,7221.0,Wolfe County, Kentucky
1051,21,239,25591.0,Woodford County, Kentucky
1052,21,001,19156.0,Adair County, Kentucky
1053,21,003,20421.0,Allen County, Kentucky
1054,21,005,21867.0,Anderson County, Kentucky
1055,21,007,8216.0,Ballard County, Kentucky
1056,21,009,43287.0,Barren County, Kentucky
1057,21,011,12113.0,Bath County, Kentucky
1058,21,013,27676.0,Bell County, Kentucky
1059,21,015,125656.0,Boone County, Kentucky
1060,21,017,20004.0,Bourbon County, Kentucky
1061,21,019,48716.0,Boyd County, Kentucky
1062,21,021,29650.0,Boyle County, Kentucky
1063,21,023,8404.0,Bracken County, Kentucky
1064,21,025,13476.0,Breathitt County, Kentucky
1065,21,027,20000.0,Breckinridge County, Kentucky
1066,21,029,77727.0,Bullitt County, Kentucky
1067,21,031,12828.0,Butler County, Kentucky
1068,21,033,12758.0,Caldwell County, Kentucky
1069,21,035,38302.0,Calloway County, Kentucky
1070,21,037,91456.0,Campbell County, Kentucky
1071,21,039,4954.0,Carlisle County, Kentucky
1072,21,041,10776.0,Carroll County, Kentucky
1073,21,043,27292.0,Carter County, Kentucky
1074,21,045,15928.0,Casey County, Kentucky
1075,21,047,73936.0,Christian County, Kentucky
1076,21,049,35706.0,Clark County, Kentucky
1077,21,051,21160.0,Clay County, Kentucky
1078,21,053,10172.0,Clinton County, Kentucky
1079,21,055,9211.0,Crittenden County, Kentucky
1080,21,057,6780.0,Cumberland County, Kentucky
1081,21,059,98724.0,Daviess County, Kentucky
1082,21,061,12086.0,Edmonson County, Kentucky
1083,21,063,7661.0,Elliott County, Kentucky
1084,21,065,14406.0,Estill County, Kentucky
1085,21,067,311529.0,Fayette County, Kentucky
1086,21,069,14543.0,Fleming County, Kentucky
1087,21,071,38144.0,Floyd County, Kentucky
1088,21,073,49982.0,Franklin County, Kentucky
1089,21,075,6323.0,Fulton County, Kentucky
1090,21,077,8543.0,Gallatin County, Kentucky
1091,21,079,17051.0,Garrard County, Kentucky
1092,21,081,24705.0,Grant County, Kentucky
1093,21,083,37379.0,Graves County, Kentucky
1094,21,085,26092.0,Grayson County, Kentucky
1095,21,087,11123.0,Green County, Kentucky
1096,21,089,36255.0,Greenup County, Kentucky
1097,21,091,8716.0,Hancock County, Kentucky
1098,21,093,107573.0,Hardin County, Kentucky
1099,21,095,28031.0,Harlan County, Kentucky
1100,21,097,18629.0,Harrison County, Kentucky
1101,21,099,18510.0,Hart County, Kentucky
1102,21,101,46362.0,Henderson County, Kentucky
1103,21,103,15528.0,Henry County, Kentucky
1104,21,105,4691.0,Hickman County, Kentucky
1105,21,107,46359.0,Hopkins County, Kentucky
1106,21,109,13357.0,Jackson County, Kentucky
1107,21,111,759724.0,Jefferson County, Kentucky
1108,21,113,51015.0,Jessamine County, Kentucky
1109,21,115,23280.0,Johnson County, Kentucky
1110,21,117,163393.0,Kenton County, Kentucky
1111,21,119,15884.0,Knott County, Kentucky
1112,21,121,31740.0,Knox County, Kentucky
1113,22,001,62372.0,Acadia Parish, Louisiana
1114,22,003,25619.0,Allen Parish, Louisiana
1115,22,005,117009.0,Ascension Parish, Louisiana
1116,22,007,22973.0,Assumption Parish, Louisiana
1117,22,009,41252.0,Avoyelles Parish, Louisiana
1118,22,011,36435.0,Beauregard Parish, Louisiana
1119,22,013,13924.0,Bienville Parish, Louisiana
1120,22,015,124720.0,Bossier Parish, Louisiana
1121,22,017,253125.0,Caddo Parish, Louisiana
1122,22,019,197233.0,Calcasieu Parish, Louisiana
1123,22,021,9997.0,Caldwell Parish, Louisiana
1124,22,023,6739.0,Cameron Parish, Louisiana
1125,22,025,10145.0,Catahoula Parish, Louisiana
1126,22,027,16452.0,Claiborne Parish, Louisiana
1127,22,029,20288.0,Concordia Parish, Louisiana
1128,22,031,27047.0,De Soto Parish, Louisiana
1129,22,033,445337.0,East Baton Rouge Parish, Louisiana
1130,22,035,7419.0,East Carroll Parish, Louisiana
1131,22,037,19756.0,East Feliciana Parish, Louisiana
1132,22,039,33765.0,Evangeline Parish, Louisiana
1133,22,041,20464.0,Franklin Parish, Louisiana
1134,22,043,22372.0,Grant Parish, Louisiana
1135,22,045,73799.0,Iberia Parish, Louisiana
1136,22,047,33159.0,Iberville Parish, Louisiana
1137,22,049,15999.0,Jackson Parish, Louisiana
1138,22,051,435204.0,Jefferson Parish, Louisiana
1139,22,053,31399.0,Jefferson Davis Parish, Louisiana
1140,22,055,234963.0,Lafayette Parish, Louisiana
1141,22,057,97688.0,Lafourche Parish, Louisiana
1142,22,059,14927.0,LaSalle Parish, Louisiana
1143,22,061,47480.0,Lincoln Parish, Louisiana
1144,22,063,135925.0,Livingston Parish, Louisiana
1145,22,065,11803.0,Madison Parish, Louisiana
1146,22,067,26739.0,Morehouse Parish, Louisiana
1147,22,069,39258.0,Natchitoches Parish, Louisiana
1148,22,071,382922.0,Orleans Parish, Louisiana
1149,22,073,156398.0,Ouachita Parish, Louisiana
1150,22,075,23584.0,Plaquemines Parish, Louisiana
1151,22,077,22366.0,Pointe Coupee Parish, Louisiana
1152,22,079,132373.0,Rapides Parish, Louisiana
1153,22,081,8757.0,Red River Parish, Louisiana
1154,22,083,20692.0,Richland Parish, Louisiana
1155,22,085,24144.0,Sabine Parish, Louisiana
1156,22,087,44091.0,St. Bernard Parish, Louisiana
1157,22,089,52708.0,St. Charles Parish, Louisiana
1158,22,091,10714.0,St. Helena Parish, Louisiana
1159,22,093,21581.0,St. James Parish, Louisiana
1160,22,095,43888.0,St. John the Baptist Parish, Louisiana
1161,22,097,83699.0,St. Landry Parish, Louisiana
1162,22,099,53385.0,St. Martin Parish, Louisiana
1163,22,101,53053.0,St. Mary Parish, Louisiana
1164,22,103,246269.0,St. Tammany Parish, Louisiana
1165,22,105,127115.0,Tangipahoa Parish, Louisiana
1166,22,107,4793.0,Tensas Parish, Louisiana
1167,22,109,113099.0,Terrebonne Parish, Louisiana
1168,22,111,22460.0,Union Parish, Louisiana
1169,22,113,59524.0,Vermilion Parish, Louisiana
1170,22,115,52101.0,Vernon Parish, Louisiana
1171,22,117,46367.0,Washington Parish, Louisiana
1172,22,119,40335.0,Webster Parish, Louisiana
1173,22,121,25017.0,West Baton Rouge Parish, Louisiana
1174,22,123,11370.0,West Carroll Parish, Louisiana
1175,22,125,15384.0,West Feliciana Parish, Louisiana
1176,22,127,14695.0,Winn Parish, Louisiana
1177,23,001,107376.0,Androscoggin County, Maine
1178,23,003,69405.0,Aroostook County, Maine
1179,23,005,288204.0,Cumberland County, Maine
1180,23,007,30270.0,Franklin County, Maine
1181,23,009,54483.0,Hancock County, Maine
1182,23,011,120953.0,Kennebec County, Maine
1183,23,013,39717.0,Knox County, Maine
1184,23,015,34165.0,Lincoln County, Maine
1185,23,017,57299.0,Oxford County, Maine
1186,23,019,152978.0,Penobscot County, Maine
1187,23,021,17044.0,Piscataquis County, Maine
1188,23,023,35134.0,Sagadahoc County, Maine
1189,23,025,51363.0,Somerset County, Maine
1190,23,027,39071.0,Waldo County, Maine
1191,23,029,31925.0,Washington County, Maine
1192,23,031,200536.0,York County, Maine
1193,24,001,73060.0,Allegany County, Maryland
1194,24,003,559737.0,Anne Arundel County, Maryland
1195,24,005,825666.0,Baltimore County, Maryland
1196,24,009,90527.0,Calvert County, Maryland
1197,24,011,32653.0,Caroline County, Maryland
1198,24,013,167535.0,Carroll County, Maryland
1199,24,015,102175.0,Cecil County, Maryland
1200,24,017,154357.0,Charles County, Maryland
1201,24,019,32451.0,Dorchester County, Maryland
1202,24,021,243465.0,Frederick County, Maryland
1203,24,023,29677.0,Garrett County, Maryland
1204,24,025,249776.0,Harford County, Maryland
1205,24,027,308447.0,Howard County, Maryland
1206,24,029,19819.0,Kent County, Maryland
1207,24,031,1026371.0,Montgomery County, Maryland
1208,24,033,897693.0,Prince George's County, Maryland
1209,24,035,48712.0,Queen Anne's County, Maryland
1210,24,037,110675.0,St. Mary's County, Maryland
1211,24,039,25899.0,Somerset County, Maryland
1212,24,041,37668.0,Talbot County, Maryland
1213,24,043,149571.0,Washington County, Maryland
1214,24,045,101527.0,Wicomico County, Maryland
1215,24,047,51441.0,Worcester County, Maryland
1216,24,510,621000.0,Baltimore city, Maryland
1217,25,001,214703.0,Barnstable County, Massachusetts
1218,25,003,128563.0,Berkshire County, Massachusetts
1219,25,005,554868.0,Bristol County, Massachusetts
1220,25,007,17137.0,Dukes County, Massachusetts
1221,25,009,769362.0,Essex County, Massachusetts
1222,25,011,70916.0,Franklin County, Massachusetts
1223,25,013,468072.0,Hampden County, Massachusetts
1224,25,015,161035.0,Hampshire County, Massachusetts
1225,25,017,1567610.0,Middlesex County, Massachusetts
1226,25,019,10694.0,Nantucket County, Massachusetts
1227,25,021,691218.0,Norfolk County, Massachusetts
1228,25,023,506657.0,Plymouth County, Massachusetts
1229,25,025,767719.0,Suffolk County, Massachusetts
1230,25,027,813589.0,Worcester County, Massachusetts
1231,26,001,10461.0,Alcona County, Michigan
1232,26,003,9396.0,Alger County, Michigan
1233,26,005,113666.0,Allegan County, Michigan
1234,26,007,28929.0,Alpena County, Michigan
1235,26,009,23215.0,Antrim County, Michigan
1236,26,011,15327.0,Arenac County, Michigan
1237,26,013,8612.0,Baraga County, Michigan
1238,26,015,59316.0,Barry County, Michigan
1239,26,017,106107.0,Bay County, Michigan
1240,26,019,17462.0,Benzie County, Michigan
1241,26,021,155134.0,Berrien County, Michigan
1242,26,023,43603.0,Branch County, Michigan
1243,26,025,134691.0,Calhoun County, Michigan
1244,26,027,51795.0,Cass County, Michigan
1245,26,029,26172.0,Charlevoix County, Michigan
1246,26,031,25579.0,Cheboygan County, Michigan
1247,26,033,38330.0,Chippewa County, Michigan
1248,26,035,30608.0,Clare County, Michigan
1249,26,037,77245.0,Clinton County, Michigan
1250,26,039,13840.0,Crawford County, Michigan
1251,26,041,36570.0,Delta County, Michigan
1252,26,043,25889.0,Dickinson County, Michigan
1253,26,045,108544.0,Eaton County, Michigan
1254,26,047,33091.0,Emmet County, Michigan
1255,26,049,413090.0,Genesee County, Michigan
1256,26,051,25367.0,Gladwin County, Michigan
1257,26,053,15650.0,Gogebic County, Michigan
1258,26,055,90715.0,Grand Traverse County, Michigan
1259,26,057,41676.0,Gratiot County, Michigan
1260,26,059,46024.0,Hillsdale County, Michigan
1261,26,061,36565.0,Houghton County, Michigan
1262,26,063,32021.0,Huron County, Michigan
1263,26,065,284559.0,Ingham County, Michigan
1264,26,067,64126.0,Ionia County, Michigan
1265,26,069,25373.0,Iosco County, Michigan
1266,26,071,11393.0,Iron County, Michigan
1267,26,073,70574.0,Isabella County, Michigan
1268,26,075,159483.0,Jackson County, Michigan
1269,26,077,258605.0,Kalamazoo County, Michigan
1270,26,079,17259.0,Kalkaska County, Michigan
1271,26,081,629352.0,Kent County, Michigan
1272,26,083,2195.0,Keweenaw County, Michigan
1273,26,085,11415.0,Lake County, Michigan
1274,26,087,88310.0,Lapeer County, Michigan
1275,26,089,21764.0,Leelanau County, Michigan
1276,26,091,98673.0,Lenawee County, Michigan
1277,26,093,185841.0,Livingston County, Michigan
1278,26,095,6451.0,Luce County, Michigan
1279,26,097,10998.0,Mackinac County, Michigan
1280,26,099,859703.0,Macomb County, Michigan
1281,26,101,24465.0,Manistee County, Michigan
1282,26,103,67418.0,Marquette County, Michigan
1283,26,105,28755.0,Mason County, Michigan
1284,26,107,43259.0,Mecosta County, Michigan
1285,26,109,23568.0,Menominee County, Michigan
1286,26,111,83559.0,Midland County, Michigan
1287,26,113,15032.0,Missaukee County, Michigan
